,site_name,address,city,long,lat,county,lat_gmaps,lng_gmaps,hours,zipcode,phone,website,status
250,The Market At Edgewood,2170 W Bayshore Rd,East Palo Alto,-122.14575,37.462952,Santa Clara,37.448297,-122.125424,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",94303,(650) 665-7590,http://www.marketatedgewood.com/,OPERATIONAL
251,El Sol Market,705 N 13th St,San Jose,-121.88821000000002,37.355553,Santa Clara,37.35555559999999,-121.8886111,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM",95112,(408) 287-8431,No website listed,OPERATIONAL
252,RITE AID 5886,2310 Homestead Rd,Los Altos,-122.06747,37.337677,Santa Clara,37.3365921,-122.0674247,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",94024,(408) 774-0134,https://www.riteaid.com/locations/ca/los-altos/2310-homestead-rd.html,OPERATIONAL
253,RITE AID 5967,20580 Homestead Rd,Cupertino,-122.03343999999998,37.337524,Santa Clara,37.3371002,-122.0334614,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95014,(408) 253-2005,https://www.riteaid.com/locations/ca/cupertino/20572-homestead-road.html,OPERATIONAL
254,RITE AID 5988,1550 Hamilton Ave,San Jose,-121.91188999999999,37.294403,Santa Clara,37.29340899999999,-121.911893,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95125,(408) 264-8642,https://www.riteaid.com/locations/ca/san-jose/1550-hamilton-avenue.html,OPERATIONAL
255,RITE AID 5991,3055 McKee Rd,San Jose,-121.83698000000001,37.374214,Santa Clara,37.3583018,-121.819858,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95127,(408) 258-3311,https://www.riteaid.com/locations/ca/san-jose/1030-south-white-road.html,OPERATIONAL
256,RITE AID 5992,1030 S White Rd,San Jose,-121.82056000000001,37.3578,Santa Clara,37.3583018,-121.819858,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95127,(408) 258-3311,https://www.riteaid.com/locations/ca/san-jose/1030-south-white-road.html,OPERATIONAL
257,RITE AID 5993,1333 S Winchester Blvd,San Jose,-121.94998999999999,37.300133,Santa Clara,37.300059,-121.950955,"Monday: 8:00 AM – 10:00 PM
Tuesday: 8:00 AM – 10:00 PM
Wednesday: 8:00 AM – 10:00 PM
Thursday: 8:00 AM – 10:00 PM
Friday: 8:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95128,(408) 379-6570,https://www.riteaid.com/locations/ca/san-jose/1333-south-winchester-blvd.html,OPERATIONAL
258,Felipe's Market,1101 W El Camino Real,Sunnyvale,-122.0526,37.372906,Santa Clara,37.3731199,-122.0523664,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",94087,(408) 720-8111,http://www.felipesmarket.com/,OPERATIONAL
259,CHAVEZ SUPERMARKET,666 N Fair Oaks Ave,Sunnyvale,-122.01455,37.390240000000006,Santa Clara,37.390196,-122.0141218,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",94085,(408) 736-3793,http://www.chavezsuper.com/,OPERATIONAL
260,Fairground Shell 42,2180 Monterey Hwy,San Jose,-121.8614,37.304001,Santa Clara,37.3041368,-121.8611124,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95112,(408) 292-2746,https://find.shell.com/us/fuel/10007746-2180-monterey-hwy,OPERATIONAL
261,Queen Fresh Fruits,1111 Story Rd,San Jose,-121.85452,37.33234,Santa Clara,37.33339709999999,-121.8567948,No hours listed,95122,No formatted_phone_number listed,No website listed,OPERATIONAL
262,Market Day At Shires Memorial Center,180 N 4th St,San Jose,-121.88933,37.340237,Santa Clara,37.3404577,-121.8890352,"Monday: 8:00 AM – 4:30 PM
Tuesday: 8:00 AM – 4:30 PM
Wednesday: 8:00 AM – 4:30 PM
Thursday: 8:00 AM – 4:30 PM
Friday: 8:00 AM – 4:30 PM
Saturday: Closed
Sunday: Closed",95112,(408) 297-7476,https://covia.org/affordable-housing/affordable-communities/,OPERATIONAL
263,"Nmso, Inc. 68203",1365 Kooser Rd,San Jose,-121.88805,37.245979,Santa Clara,37.2461682,-121.8880237,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95118,(408) 265-4579,No website listed,OPERATIONAL
264,Meridian Chevron 96336,900 Meridian Ave,San Jose,-121.91353000000001,37.310562,Santa Clara,37.3105845,-121.9132547,No hours listed,95126,(408) 297-7987,http://www.chevronwithtechron.com/findastation.aspx,OPERATIONAL
265,L&F FISH MARKET,1448 E Santa Clara St,San Jose,-121.86256000000002,37.349445,Santa Clara,37.34921259999999,-121.8624344,"Monday: Closed
Tuesday: 8:00 AM – 3:00 PM
Wednesday: 8:00 AM – 3:00 PM
Thursday: 8:00 AM – 3:00 PM
Friday: 8:00 AM – 3:00 PM
Saturday: 8:00 AM – 3:00 PM
Sunday: Closed",95116,(408) 998-4021,http://www.facebook.com/landffishmarket,OPERATIONAL
266,7-Eleven 14269A,350 N White Rd,San Jose,-121.83601999999999,37.375735999999996,Santa Clara,37.37590600000001,-121.8358228,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95127,(408) 251-4729,https://www.7-eleven.com/locations/ca/san-jose/350-north-white-rd-14269?yext=14269,OPERATIONAL
267,WALGREENS 02081,1760 Story Rd,San Jose,-121.84165,37.340786,Santa Clara,37.3408373,-121.8408565,"Monday: 8:00 AM – 12:00 AM
Tuesday: 8:00 AM – 12:00 AM
Wednesday: 8:00 AM – 12:00 AM
Thursday: 8:00 AM – 12:00 AM
Friday: 8:00 AM – 12:00 AM
Saturday: 8:00 AM – 12:00 AM
Sunday: 8:00 AM – 12:00 AM",95122,(408) 251-9853,https://www.walgreens.com/locator/walgreens-1760+story+rd-san+jose-ca-95122/id=2081,OPERATIONAL
268,GREWAL FOOD & LIQUOR,1711 McLaughlin Ave,San Jose,-121.84651000000001,37.325378,Santa Clara,37.3252708,-121.8468866,"Monday: 7:00 AM – 11:00 PM
Tuesday: 7:00 AM – 11:00 PM
Wednesday: 7:00 AM – 11:00 PM
Thursday: 7:00 AM – 11:00 PM
Friday: 7:00 AM – 11:00 PM
Saturday: 7:00 AM – 11:00 PM
Sunday: 7:00 AM – 11:00 PM",95122,(408) 293-5744,No website listed,OPERATIONAL
269,Dollar Tree 2785,16975 Monterey St,Morgan Hill,-121.64986999999999,37.124863,Santa Clara,37.1237393,-121.6514149,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95037,(408) 825-5503,https://www.dollartree.com/locations/ca/morgan-hill/2785/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
270,SANTA FE FOODS,860 S White Rd,San Jose,-121.82172,37.359047,Santa Clara,37.359208,-121.8215491,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM",95127,(408) 258-2599,No website listed,OPERATIONAL
271,HILLSDALE MARKET & LIQUORS,3100 Monterey Hwy,San Jose,-121.84493,37.287483,Santa Clara,37.287525,-121.8448072,"Monday: 8:00 AM – 11:00 PM
Tuesday: 8:00 AM – 11:00 PM
Wednesday: 8:00 AM – 11:00 PM
Thursday: 8:00 AM – 11:00 PM
Friday: 8:00 AM – 1:00 AM
Saturday: 8:00 AM – 2:00 AM
Sunday: 8:00 AM – 11:00 PM",95111,(408) 227-8841,No website listed,OPERATIONAL
272,Almaden Market,5965 Almaden Expy,San Jose,-121.87276999999999,37.235096,Santa Clara,37.23472930000001,-121.8738847,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 6:30 PM",95120,(408) 997-7901,No website listed,OPERATIONAL
273,7 ELEVEN 16189 D,1201 Wildwood Ave,Sunnyvale,-121.99463999999999,37.392044,Santa Clara,37.3922355,-121.9942675,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94089,(408) 739-5240,https://www.7-eleven.com/locations/ca/sunnyvale/1201-wildwood-ave-16189?yext=16189,OPERATIONAL
274,7-Eleven 14324G,1905 Latham St,Mountain View,-122.09608,37.39447,Santa Clara,37.3941609,-122.0961741,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94040,(650) 965-3762,https://www.7-eleven.com/locations/ca/mountain-view/1905-latham-st-14324?yext=14324,OPERATIONAL
275,La Sonorense Bakery,163 Willow St,San Jose,-121.88158999999999,37.319317,Santa Clara,37.31941440000001,-121.881743,"Monday: 4:30 AM – 10:00 PM
Tuesday: 4:30 AM – 10:00 PM
Wednesday: 4:30 AM – 10:00 PM
Thursday: 4:30 AM – 10:00 PM
Friday: 4:30 AM – 10:00 PM
Saturday: 5:30 AM – 10:00 PM
Sunday: 5:30 AM – 9:30 PM",95110,(408) 286-3767,No website listed,OPERATIONAL
276,Gavilan Market,8110 Westwood Dr,Gilroy,-121.5937,37.014469,Santa Clara,37.0143651,-121.5931334,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95020,No formatted_phone_number listed,No website listed,OPERATIONAL
277,Southgate Liquors,445F Blossom Hill Rd,San Jose,-121.82999,37.251446,Santa Clara,37.2522222,-121.8297222,"Monday: 9:00 AM – 2:00 AM
Tuesday: 9:00 AM – 2:00 AM
Wednesday: 9:00 AM – 2:00 AM
Thursday: 9:00 AM – 2:00 AM
Friday: 9:00 AM – 2:00 AM
Saturday: 9:00 AM – 2:00 AM
Sunday: 9:00 AM – 2:00 AM",95123,(408) 225-4321,https://southgateliquorsdelivery.com/,OPERATIONAL
278,Trader Joe's 202,17035 Laurel Rd,Morgan Hill,-121.63821999999999,37.130856,Santa Clara,37.1311381,-121.6382032,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",95037,(408) 778-6409,https://locations.traderjoes.com/ca/morgan-hill/202/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
279,Snehas Gifts And Wine,1175 E Homestead Rd,Sunnyvale,-121.99703000000001,37.337887,Santa Clara,37.33818449999999,-121.9971495,"Monday: 7:30 AM – 10:00 PM
Tuesday: 7:30 AM – 10:00 PM
Wednesday: 7:30 AM – 10:00 PM
Thursday: 7:30 AM – 10:00 PM
Friday: 7:30 AM – 10:30 PM
Saturday: 7:30 AM – 10:30 PM
Sunday: 11:00 AM – 9:00 PM",94087,(408) 320-1033,No website listed,OPERATIONAL
280,Whole Foods Market 10267,20955 Stevens Creek Blvd,Cupertino,-122.03974,37.322987,Santa Clara,37.3235879,-122.0396177,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95014,(408) 257-7000,http://www.wholefoodsmarket.com/stores/cupertino,OPERATIONAL
281,Whole Foods Market 10155,4800 El Camino Real,Los Altos,-122.10996999999999,37.399204,Santa Clara,37.3989341,-122.1106483,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",94022,(650) 559-0300,http://www.wholefoodsmarket.com/stores/losaltos,OPERATIONAL
282,Delgadillos Produce & Nuts,1590 Berryessa Rd,San Jose,-121.87971,37.369175,Santa Clara,37.3685401,-121.8772978,"Monday: Closed
Tuesday: Closed
Wednesday: 8:00 AM – 4:00 PM
Thursday: 8:00 AM – 4:00 PM
Friday: 8:00 AM – 4:00 PM
Saturday: 8:00 AM – 6:00 PM
Sunday: 8:00 AM – 6:00 PM",95133,(408) 453-1110,http://www.sjfm.com/,OPERATIONAL
283,Target Store T-0323,20745 Stevens Creek Blvd,Cupertino,-122.03567,37.322998,Santa Clara,37.3244095,-122.0360351,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95014,(408) 725-2651,https://www.target.com/sl/cupertino/323,OPERATIONAL
284,LAS PALMAS MERCADO Y CARNICERIA,1080 Saratoga Ave,San Jose,-121.97826,37.305824,Santa Clara,37.3055822,-121.9780224,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 7:00 AM – 10:00 PM
Sunday: 7:00 AM – 10:00 PM",95129,(408) 260-2025,https://www.laspalmasmercado.com/,OPERATIONAL
285,DOLLAR TREE 3203,150 N San Tomas Aquino Rd,Campbell,-121.97653000000001,37.288227,Santa Clara,37.2881769,-121.9760016,"Monday: 8:00 AM – 8:00 PM
Tuesday: 8:00 AM – 8:00 PM
Wednesday: 8:00 AM – 8:00 PM
Thursday: 8:00 AM – 8:00 PM
Friday: 8:00 AM – 8:00 PM
Saturday: 8:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",95008,(408) 963-2535,https://www.dollartree.com/locations/ca/campbell/3203/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,OPERATIONAL
286,Sidhu Market,801 Locust St,San Jose,-121.88663000000001,37.321090999999996,Santa Clara,37.3210324,-121.8866802,"Monday: 7:00 AM – 10:00 PM
Tuesday: 7:00 AM – 10:00 PM
Wednesday: 7:00 AM – 10:00 PM
Thursday: 7:00 AM – 10:00 PM
Friday: 7:00 AM – 10:00 PM
Saturday: 8:00 AM – 10:00 PM
Sunday: 8:00 AM – 10:00 PM",95110,(408) 297-1463,No website listed,OPERATIONAL
287,CVS Pharmacy 9498,1800 Saratoga Ave,San Jose,-121.99411,37.289722,Santa Clara,37.28841810000001,-121.9952073,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 10:00 AM – 5:00 PM
Sunday: 10:00 AM – 5:00 PM",95129,(408) 253-3352,https://www.cvs.com/store-locator/cvs-pharmacy-address/1800+Saratoga+Ave-San+Jose-CA-95129/storeid=9498?WT.mc_id=LS_GOOGLE_RX_9498,OPERATIONAL
288,7 ELEVEN 16889G,1591 Flickinger Ave,San Jose,-121.87893999999999,37.390716999999995,Santa Clara,37.3901072,-121.8786931,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95131,(408) 258-7711,https://www.7-eleven.com/locations/ca/san-jose/1591-flickinger-ave-16889?yext=16889,OPERATIONAL
289,Target Store T-2252,1061 Cochrane Rd,Morgan Hill,-121.64971000000001,37.154881,Santa Clara,37.15765,-121.6538306,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95037,(408) 310-4050,https://www.target.com/sl/morgan-hill/2252,OPERATIONAL
290,San Antonio Market 8,202 S 22nd St,San Jose,-121.86643000000001,37.34288,Santa Clara,37.3429694,-121.8663731,No hours listed,95116,No formatted_phone_number listed,No website listed,OPERATIONAL
291,Walmart Neighborhood Market 4174,1450 Monterey Hwy,San Jose,-121.87145,37.316223,Santa Clara,37.3162468,-121.8711151,"Monday: 7:00 AM – 8:30 PM
Tuesday: 7:00 AM – 8:30 PM
Wednesday: 7:00 AM – 8:30 PM
Thursday: 7:00 AM – 8:30 PM
Friday: 7:00 AM – 8:30 PM
Saturday: 7:00 AM – 8:30 PM
Sunday: 7:00 AM – 8:30 PM",95112,(408) 454-4508,https://www.walmart.com/store/4174/san-jose-ca/details,OPERATIONAL
292,7 Eleven 14256C,1173 Mclaughlin Ave,San Jose,-121.85292,37.331863,Santa Clara,37.3317225,-121.8532471,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95122,(408) 279-0243,https://www.7-eleven.com/locations/ca/san-jose/1173-mclaughlin-ave-14256?yext=14256,OPERATIONAL
293,6 To Late Monterey,2784 Monterey Road,San Jose,-121.85027,37.292671,Santa Clara,37.293054,-121.8503587,"Monday: 8:00 AM – 11:00 PM
Tuesday: 6:00 AM – 12:00 AM
Wednesday: 6:00 AM – 12:00 AM
Thursday: 6:00 AM – 12:00 AM
Friday: 6:00 AM – 12:00 AM
Saturday: 6:00 AM – 12:00 AM
Sunday: 8:00 AM – 11:00 PM",95111,(408) 229-2555,No website listed,OPERATIONAL
294,Maldonado Produce Lot  218,1590 Berryessa Road,San Jose,-121.87958,37.36916,Santa Clara,37.3702187,-121.8770543,No hours listed,95133,No formatted_phone_number listed,No website listed,No business_status listed
295,PAL MARKET,2398 University Ave,East Palo Alto,-122.13942,37.471428,Santa Clara,37.4712168,-122.1391967,"Monday: 9:00 AM – 10:00 PM
Tuesday: 9:00 AM – 10:00 PM
Wednesday: 9:00 AM – 10:00 PM
Thursday: 9:00 AM – 10:00 PM
Friday: 9:00 AM – 10:00 PM
Saturday: 9:00 AM – 10:00 PM
Sunday: 9:00 AM – 10:00 PM",94303,(650) 321-4163,No website listed,OPERATIONAL
296,7 Eleven 2366 24271C,2800 Benton St,Santa Clara,-121.97811999999999,37.346539,Santa Clara,37.3460942,-121.9780434,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95051,(408) 246-0517,https://www.7-eleven.com/locations/ca/santa-clara/2800-benton-st-24271?yext=24271,OPERATIONAL
297,QUIK & SAVE,5245 Roeder Rd,San Jose,-121.81001,37.261333,Santa Clara,N,o,No place found,No place found,No place found,No place found,No place found
298,TROPICANA FOODS,1630 Story Rd,San Jose,-121.84481000000001,37.338646000000004,Santa Clara,37.3382003,-121.8443858,"Monday: 7:00 AM – 9:00 PM
Tuesday: 7:00 AM – 9:00 PM
Wednesday: 7:00 AM – 9:00 PM
Thursday: 7:00 AM – 9:00 PM
Friday: 7:00 AM – 9:00 PM
Saturday: 7:00 AM – 9:00 PM
Sunday: 7:00 AM – 9:00 PM",95122,(408) 923-7833,https://m.facebook.com/tropicanafoods/,OPERATIONAL
299,Stop and Buy,1601 Tully Rd,San Jose,-121.82878999999998,37.320522,Santa Clara,37.32069190000001,-121.8289741,"Monday: 5:30 AM – 1:00 AM
Tuesday: 5:30 AM – 1:00 AM
Wednesday: 5:30 AM – 1:00 AM
Thursday: 5:30 AM – 1:00 AM
Friday: 5:30 AM – 1:00 AM
Saturday: 5:30 AM – 2:00 AM
Sunday: 5:30 AM – 2:00 AM",95122,(408) 259-9313,http://www.stopnbuysanjose.com/,OPERATIONAL
300,Manila Oriental Market,2812 S White Rd,San Jose,-121.79661999999999,37.323859999999996,Santa Clara,37.3241636,-121.7949102,"Monday: 8:30 AM – 8:30 PM
Tuesday: 8:30 AM – 8:30 PM
Wednesday: 8:30 AM – 8:30 PM
Thursday: 8:30 AM – 8:30 PM
Friday: 8:30 AM – 8:30 PM
Saturday: 8:30 AM – 8:30 PM
Sunday: 8:30 AM – 8:30 PM",95148,(408) 414-9000,No website listed,OPERATIONAL
301,ABES LIQUOR & MARKET,1939 Alum Rock Ave,San Jose,-121.85093,37.355057,Santa Clara,37.3553886,-121.8514685,"Monday: 7:00 AM – 11:30 PM
Tuesday: 7:00 AM – 11:30 PM
Wednesday: 7:00 AM – 11:30 PM
Thursday: 7:00 AM – 11:30 PM
Friday: 7:00 AM – 11:30 PM
Saturday: 7:00 AM – 11:30 PM
Sunday: 7:00 AM – 11:30 PM",95116,(408) 729-9329,No website listed,OPERATIONAL
302,Safeway 1879,551 N Calaveras Blvd,Milpitas,-121.89593,37.433167,Santa Clara,37.4350391,-121.8980612,"Monday: 5:00 AM – 11:00 PM
Tuesday: 5:00 AM – 11:00 PM
Wednesday: 5:00 AM – 11:00 PM
Thursday: 5:00 AM – 11:00 PM
Friday: 5:00 AM – 11:00 PM
Saturday: 5:00 AM – 11:00 PM
Sunday: 5:00 AM – 11:00 PM",95035,(408) 262-9850,https://local.safeway.com/safeway/ca/milpitas/555-e-calaveras-blvd.html?utm_source=G&utm_medium=Maps&utm_campaign=G+Places,OPERATIONAL
303,Shop N Go,29 S Jackson Ave,San Jose,-121.84301,37.357948,Santa Clara,37.35782,-121.8434825,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 8:30 PM
Wednesday: 9:00 AM – 8:30 PM
Thursday: 9:00 AM – 8:30 PM
Friday: 9:00 AM – 8:30 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",95116,No formatted_phone_number listed,No website listed,OPERATIONAL
304,Union Market,750 S Almaden Ave,San Jose,-121.88525,37.32304,Santa Clara,37.3231074,-121.885027,No hours listed,95110,(408) 295-8590,No website listed,OPERATIONAL
305,7 Eleven 36090A,298 N Capitol Ave,San Jose,-121.84255,37.369842999999996,Santa Clara,37.3701064,-121.8423054,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",95127,(408) 937-1852,https://www.7-eleven.com/locations/ca/san-jose/298-n-capitol-36090?yext=36090,OPERATIONAL
306,Mexico Bakery Inc. 3,1560 Alum Rock Ave,San Jose,-121.85963000000001,37.350803000000006,Santa Clara,37.3506164,-121.8596268,"Monday: 5:00 AM – 10:00 PM
Tuesday: 5:00 AM – 10:00 PM
Wednesday: 5:00 AM – 10:00 PM
Thursday: 5:00 AM – 10:00 PM
Friday: 5:00 AM – 10:00 PM
Saturday: 5:00 AM – 10:00 PM
Sunday: 6:00 AM – 10:00 PM",95116,(408) 272-0410,https://mexico-bakery-bakery.business.site/,OPERATIONAL
307,7 Eleven 29243E,848 E Evelyn Ave,Sunnyvale,-122.01414,37.370564,Santa Clara,37.370196,-122.0143497,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",94086,(408) 542-9370,https://www.7-eleven.com/locations/ca/sunnyvale/848-e-evelyn-ave-29243?yext=29243,OPERATIONAL
308,India Cash And Carry,1032 E El Camino Real,Sunnyvale,-122.00589,37.352092999999996,Santa Clara,37.3514199,-122.005736,"Monday: 9:00 AM – 8:00 PM
Tuesday: 9:00 AM – 8:00 PM
Wednesday: 9:00 AM – 8:00 PM
Thursday: 9:00 AM – 8:00 PM
Friday: 9:00 AM – 8:00 PM
Saturday: 9:00 AM – 8:00 PM
Sunday: 9:00 AM – 8:00 PM",94087,(408) 735-7383,http://www.indiacashandcarry.com/,OPERATIONAL
309,Target Store T-2281,2161 Monterey Rd,San Jose,-121.86233,37.304543,Santa Clara,37.3041667,-121.8658333,"Monday: 8:00 AM – 9:00 PM
Tuesday: 8:00 AM – 9:00 PM
Wednesday: 8:00 AM – 9:00 PM
Thursday: 8:00 AM – 9:00 PM
Friday: 8:00 AM – 9:00 PM
Saturday: 8:00 AM – 9:00 PM
Sunday: 8:00 AM – 9:00 PM",95125,(408) 660-1703,https://www.target.com/sl/san-jose-central/2281,OPERATIONAL
